id,rh_mean,rh_max,rh_min,rh_mean_before,rh_max_before,rh_min_before,rh_mean_after,rh_max_after,rh_min_after
411400,60.34778529298083,98.86109166666665,20.94209583333333,70.61995544871795,98.86109166666665,40.368658333333336,56.638390514520204,90.96277083333335,20.94209583333333
411500,69.01928000154611,99.6151,29.3125125,81.37558125,99.6151,47.81024583333333,64.55728232849326,95.17183333333332,29.3125125
411600,61.995414192949916,98.58656666666666,25.208187499999994,72.7285887820513,98.58656666666666,37.35737916666666,58.11954559132995,88.93737916666667,25.208187499999994
411700,65.97432592377858,98.51168333333332,24.290054166666668,77.09627964743589,98.51168333333332,42.131520833333326,61.958064856902375,89.53612500000001,24.290054166666668
419001,58.12149220547308,95.25249166666669,14.132482916666667,72.0897296474359,95.25249166666669,41.69346666666666,53.07740646254208,94.19035000000001,14.132482916666667
420100,70.41391413883734,98.84410416666668,31.39019166666667,81.87452131410257,98.84410416666668,56.726466666666674,66.27536154776938,93.8127875,31.39019166666667
420200,74.08748648732221,99.18380833333333,38.53062083333334,84.34863573717948,99.18380833333333,60.479825000000005,70.3820714804293,94.6669375,38.53062083333334
420300,71.69176679808287,96.63290833333332,37.6453125,81.1567626602564,96.63290833333332,57.10837916666666,68.27385162563132,94.78475416666667,37.6453125
420500,76.50454575216449,94.52072499999998,42.86435,83.95056442307693,94.52072499999998,71.46747500000001,73.81570567655723,93.97514583333333,42.86435
420600,70.88122040816326,96.39674166666668,30.365504166666668,78.85491330128204,96.39674166666668,55.233141666666654,68.00183130787039,92.54333749999999,30.365504166666668
420700,71.77042275432896,99.46972083333333,35.13177916666667,83.12292323717946,99.46972083333333,59.097379166666656,67.67090869107743,93.28657916666668,35.13177916666667
420800,70.88315165043292,96.58264166666667,32.0035375,78.69685993589744,96.58264166666667,62.29606666666667,68.06153476957073,92.84892916666666,32.0035375
420900,70.24395120980209,98.87350833333333,29.082766666666668,80.53293669871793,98.87350833333333,56.87199583333334,66.5284842276936,92.78469583333334,29.082766666666668
421000,71.45150428648735,96.29040416666665,35.191266666666664,80.50171009615384,96.29040416666665,58.055812499999995,68.18337441077442,91.84562083333334,35.191266666666664
421100,72.60327978896105,98.01605416666665,37.838770833333335,82.50726169871794,98.01605416666665,59.262675,69.02684187710436,94.70736666666669,37.838770833333335
421200,75.08711838280772,98.97724166666667,39.39655,86.04227147435898,98.97724166666667,59.93872083333333,71.13109087752527,96.2829625,39.39655
421300,70.37918942486088,97.57677500000001,30.338341666666665,78.95450833333332,97.57677500000001,57.68496249999999,67.28254648569025,94.77875416666666,30.338341666666665
422800,80.5654494318182,97.76539583333334,50.28792083333332,87.10133814102564,96.95745000000001,76.58760833333334,78.20526739793772,97.76539583333334,50.28792083333332
429004,70.69813992346936,99.20875000000001,32.93271666666667,81.61525817307694,99.20875000000001,58.28503333333333,66.75584722222222,92.90080416666666,32.93271666666667
429005,70.67901807745825,97.5203208333333,31.15822083333333,79.70966137820514,97.5203208333333,58.91422916666665,67.41795244107745,91.86995416666667,31.15822083333333
429006,69.7257171266234,98.85849583333332,28.623233333333328,79.36834278846155,98.85849583333332,58.39844166666668,66.24365785984848,94.07639583333332,28.623233333333328
429021,77.34865730905999,98.90757083333335,37.14712916666666,87.03051394230768,98.90757083333335,66.57119166666666,73.85243130260942,97.6186458333333,37.14712916666666
430100,77.58702903138527,98.2883625,40.221162500000005,85.70662948717948,98.2883625,65.10565000000001,74.65495108901516,95.74083333333334,40.221162500000005
430200,79.30878365800865,98.36072916666667,44.27675833333333,85.11544294871796,98.36072916666667,67.38305833333332,77.21193446969694,95.68993333333333,44.27675833333333
